Id,Country
JIANGSU QINGYANG ENERGY CO LTD,CN
HOWALDTSWERKE DEUTSCHE WERFT,DE
SIEMENS AG,DE
THYSSENKRUPP MARINE SYS GMBH,DE
YAMAHA MOTOR CO LTD,JP
SAFRAN CABIN NETHERLANDS N V,NL
COMMISSARIAT ENERGIE ATOMIQUE,FR
BAYERISCHE MOTOREN WERKE AG,DE
KIA MOTORS CORP,KR
ZEISS CARL SMT GMBH,DE
DIEHL AEROSPACE GMBH,DE
GEN ELECTRIC,US
LG CHEMICAL LTD,KR
MATSUSHITA ELECTRIC IND CO LTD,JP
AEROVIRONMENT INC,US
GEN MOTORS CORP,US
BAE SYS CONTROLS INC,US
AISIN AW CO,JP
RAMSLE TECHNOLOGY GROUP GMBH LLC,US
DANIEL MICHAEL J.,US
CIRAY MEHMET S.,US
ZWANZIG KURT D.,US
CHERNOFF ADRIAN B.,US
BORRONI-BIRD CHRISTOPHER E.,US
HAMILTON SUNDSTRAND CORP,US
JOHNSON MATTHEY FUEL CELLS LTD,GB
SUZUKI MOTOR CORP,JP
BOSCH GMBH ROBERT,DE
DAIMLER CHRYSLER AG,DE
VOLKSWAGEN AG,DE
ENERDAY GMBH,DE
BLOOM ENERGY CORP,US
LIEBHERR AEROSPACE GMBH,DE
TECH UNIVERSITÄT MÜNCHEN,DE
WAERTSILAE FINLAND OY,FI
MOTOROLA INC,US
LOCKHEED CORP,US
AISIN SEIKI,JP
DAEWOO SHIPBUILDING & MARINE,KR
TOYODA GOSEI KK,JP
COGENT HEAT ENERGY STORAGE SYSTEMS LTD,GB
POLYFUEL INC,US
MAN TRUCK & BUS AG,DE
UNIV CAPE TOWN,ZA
IBM,US
BALLARD POWER SYSTEMS,DE
MICHELIN SOC TECH,FR
MICHELIN RECH TECH,CH
P21 POWER FOR THE 21ST CENTURY,DE
UNIV TSINGHUA,CN
AUTONETWORKS TECHNOLOGIES LTD,JP
SUMITOMO WIRING SYSTEMS,JP
SUMITOMO ELECTRIC INDUSTRIES,JP
STILL GMBH,DE
FORD GLOBAL TECH LLC,US
TOYOTA CHUO KENKYUSHO KK,JP
AUDI AG,DE
ENERGY CONVERSION DEVICES INC,US
SAMSUNG SDI CO LTD,KR
UNIVERSITI MALAYSIA PAHANG,MY
CONCEPTION & DEV MICHELIN SA,CH
SCHERRER INST PAUL,CH
AVL LIST GMBH,AT
FDI ENERGY INC,US
FUELSAVE GMBH,DE
AFC ENERGY PLC,GB
ZTEK CORP,US
DBB FUEL CELL ENGINES GMBH,DE
ELWHA LLC,US
LITTLE INC A,US
UNIV HIROSHIMA,JP
SOPHIA SCHOOL CORP,JP
HITACHI LTD,JP
PACCAR INC,US
THYSSENKRUPP AG,DE
TOYOTA JIDOSHOKKI KK,JP
IMRA EUROPE SA,FR
STUART ENERGY SYS CORP,CA
CUMMINS ENTPR LLC,US
EBERSPAECHER J GMBH & CO,DE
HERAKLES,FR
DATEX OHMEDA INC,US
JX NIPPON OIL & ENERGY CORP,JP
EADS DEUTSCHLAND GMBH,DE
VIVARAIL LTD,GB
DIUS COMPUTING PTY LTD,AU
BASF SE,DE
ITS BUS INC,US
BASF AG,DE
UTC FUEL CELLS LLC,US
EBERSPÄCHER CLIMATE CONTROL SYSTEMS GMBH & CO KG,DE
VALEO KLIMASYSTEME GMBH,DE
DEUTSCHES ZENTRUM FÜR LUFT UND RAUMFAHRT E V,DE
BROTHER IND LTD,JP
BRUSA ELEKTRONIK AG,CH
WEBASTO THERMOSYSTEME GMBH,DE
LG FUEL CELL SYSTEMS INC,US
MITSUBISHI HEAVY IND LTD,JP
BLUE GAS MARINE INC,US
GE AVIAT SYSTEMS LTD,GB
INTELLIGENT ENERGY LTD,GB
KLUG KARL H,DE
EATON CORP,US
UNIV NANYANG TECH,SG
HAVE BLUE LLC,US
HYDROGENSOURCE LLC,US
FEV GMBH,DE
ROMEO SYSTEMS TECH LLC,US
SYMBIOFCELL,FR
AISAN IND,JP
AIRBUS GMBH,DE
PENN STATE RES FOUND,US
GM GLOBAL TECH OPERATIONS LLC,US
HW VERWALTUNGS GMBH,DE
HALLA VISTEON CLIMATE CONTROL,KR
DEUTSCH ZENTR LUFT & RAUMFAHRT,DE
MEIDENSHA ELECTRIC MFG CO LTD,JP
MAHLE DONGHYUN FILTER SYSTEMS CO LTD,KR
MAHLE INT GMBH,DE
SIKORSKY AIRCRAFT CORP,US
NISSAN NORTH AMERICA INC,US
UNIV SAITAMA NAT UNIV CORP,JP
HYUNDAI AUTRON CO LTD,KR
SEIKO EPSON CORP,JP
FUJI ELECTRIC CO LTD,JP
TOYOTA ENG & MFG NORTH AMERICA,US
TRUMA GERAETETECHNIK GMBH & CO,DE
COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTEMATIVES,FR
MAHLE BEHR GMBH & CO KG,DE
DRIESSEN AEROSPACE GROUP NV,NL
ISE CORP,US
SNECMA,FR
MITSUBISHI ELECTRIC CORP,JP
SULZER HEXIS AG,CH
ABB TECHNOLOGY LTD,CH
GEO LINE CO LTD,KR
HUGHES PETER S.,US
US ENERGY,US
GEMET CO LTD,KR
HYPOWER INVEST GMBH,DE
EQUOS RESEARCH KK,JP
JUNGHEINRICH AG,DE
MANN & HUMMEL GMBH,DE
EC POWER LLC,US
DAVIDSON TECHNOLOGY LTD,GB
PREMIUM POWER CORP,US
OTSUKA CHEMICAL CO LTD,JP
DAIHATSU MOTOR CO LTD,JP
PETTY DALE W.,US
BORGWARNER BERU SYSTEMS GMBH,DE
SANYO ELECTRIC CO,JP
SANYO AQUA TECHNOLOGY CO LTD,JP
PRODOSE,FR
KOREA ADVANCED INST SCI & TECH,KR
SHOWA DENKO KK,JP
CONVERTEAM GMBH,DE
CRRC TANGSHAN CO LTD,CN
AIRBUS SAS,FR
HYUN DAI HEAVY IND CO LTD,KR
RENAULT SA,FR
GREAT WALL MOTOR CO LTD,CN
JXTG NIPPON OIL & ENERGY CORP,JP
PANASONIC CORP,JP
PANASONIC IP MAN CO LTD,JP
INT FUEL CELLS LLC,US
IND TECH RES INST,TW
ELECTRYGEN PTY LTD,AU
MACK TRUCKS,US
EPOWER ENGINE SYSTEMS LLC,US
24M TECHNOLOGIES INC,US
IDATECH LLC,US
MAN TRUCK & BUS SE,DE
TOYOTA MOTOR CORP,JP
CLEAN MOBILE AG,DE
CERES IP CO LTD,GB
WEICHAI POWER CO LTD,CN
FAIRLIE MATTHEW J.,CA
STEWART WILLIAM J.,CA
STUART ANDREW T. B.,CA
THORPE STEVEN J.,CA
UNIV BEIJING,CN
EBAY INC,US
SHELL INT RESEARCH,NL
DAE MI HOLDINGS,KR
O2MICRO INC,US
CONTINENTAL AUTOMOTIVE GMBH,DE
BIC SOC,FR
KOREA ENERGY RESEARCH INST,KR
ELECTRIC TRANSP ENGINEERING CORP,US
VALEO SYSTEMES THERMIQUES,FR
GEN MOTORS GLOBAL TECHNOLOGY,US
BOEING CO,US
SHANDONG HUAXIA SHENZHOU NEW MAT CO LTD,CN
DENSO CORP,JP
ROBERT BOSCH BATTERY SYSTEMS LLC,US
HANON SYSTEMS,KR
PRINTER RIBBON INKERS P R I LT,NZ
PROTERRA INC,US
SAS THOM THERMIC HYDROGEN OXYGEN MOBILITY,FR
TOYO TANSO CO,JP
KANZAKI KOKYUKOKI MFG CO LTD,JP
UNIV YAMANASHI,JP
SAFRAN POWER UNITS,FR
ACTREE CORP,JP
UNIV GIFU,JP
SAWAFUJI ELECTRIC CO LTD,JP
UTC POWER CORP,US
AIRBUS DEFENCE & SPACE GMBH,DE
MAHLE FILTER SYSTEMS JP CORP,JP
AIRBUS,FR
PEUGEOT CITROEN AUTOMOBILES SA,FR
FRAUNHOFER GES FORSCHUNG,DE
PANASONIC EV ENERGY CO LTD,JP
UNIV MADRID POLITECNICA,ES
CEMUSA CORPORACION EUROP DE MOBILIARIO URBANO S A,ES
ISOM JOSHUA D.,US
GRASSO ALBERT P.,US
MAN ENERGY SOLUTIONS SE,DE
JNTG CO LTD,KR
UNIV SEOUL IND COOP FOUND,KR
CREAVIS TECH & INNOVATION GMBH,DE
ZERO EMISSION SYSTEMS INC,US
FUJI HEAVY IND LTD,JP
ZODIAC AEROTECHNICS,FR
KONVEKTA AG,DE
KK SENRYOU,JP
GS YUASA CORP,JP
HINDLE POWER INC,US
CUMMINS POWER GENERATION IP IN,US
SAUDI ARABIAN OIL CO,SA
UNIV WESTERN AUSTRALIA,AU
ELRINGKLINGER AG,DE
ANDERSON IND LLC,US
VECTRIX INTERNAT LTD,CN
PARKER HANNIFIN CORP,US
INFINITY FUEL CELL AND HYDROGEN INC,US
TEXTRON INC,US
ASAHI KASEI E MATERIALS CORP,JP
DAIKIN IND LTD,JP
MATE GMBH,AT
NATRON ENERGY INC,US
SENNEBOGEN MASCHINENFABRIK GMBH,DE
DAIMLER BENZ AEROSPACE AG,DE
TUPOLEV,RU
OMG AG & CO KG,DE
ENERGY POWER SYSTEMS LLC,US
DELPHI TECH INC,US
CRATTY WILLIAM E.,US
GKN AEROSPACE SERVICES LTD,GB
BEHR GMBH & CO KG,DE
MOTONIC CORP,KR
MITSUBISHI MATERIALS CORP,JP
UMICORE NV,BE
UMICORE KOREA LTD,KR
TAIHO KOGYO CO LTD,JP
ALVEO ENERGY INC,US
CLEAN EMISSIONS TECH INC,US
GARRETT TRANSP I INC,US
PHINERGY LTD,IL
RENAULT SAS,FR
KIM KYU TAE,KR
NANOTEK INSTRUMENTS INC,US
DEGUSSA,DE
FEV MOTORENTECH GMBH,DE
TODA KOGYO CORP,JP
FINMECCANICA SPA,IT
AIRCELLE SA,FR
REVEO INC,US
FARIS SADEG M,US
EPSILOR-ELECTRIC FUEL LTD,IL
BAE SYSTEMS PLC,GB
EBARA CORP,JP
NAKAYAMA AMORPHOUS CO LTD,JP
USUI KOKUSAI SANGYO KK,JP
YAMANAKA ENG CO LTD,JP
UNITED TECHNOLOGIES CORP,US
LSIS CO LTD,KR
SAMSUNG ELECTRONICS CO LTD,KR
NAVAL GROUP,FR
INTEGRATED POWER TECHNOLOGY CORP,US
NORMET OY,FI
EADS UK LTD,GB
ELECTRIC FUEL LTD,IL
CANADUS POWER SYSTEMS LLC,US
KUNMING DIBOO TECHNOLOGY CO LTD,CN
SZ DJI TECHNOLOGY CO LTD,CN
SHISHIAI KK,JP
FORD GLOBAL TECH INC,US
NIPPON STEEL & SUMIKIN CHEM CO,JP
RITSUMEIKAN UNIVERSITY,JP
COMMISSARIAT I ÉNERGIE ATOMIQUE ET AUX ÉNERGIES ALTERNATIVES,FR
INST NAT DES SCIENCES APPLIQUÉES DE LYON,FR
CENTRE NAT RECH SCIENT,FR
UNIVERSITÉ LYON 1 CLAUDE BERNARD,FR
LYON ECOLE CENTRALE,FR
INST FRANÇAIS DES SCIENCES ET TECHNOLOGIES DES TRANSPORTS RÉSEAUX,FR
MERCK PATENT GMBH,DE
AULTON NEW ENERGY AUTOM TECH GROUP,CN
SONY CORP,JP
BAE SYSTEM CONTROL INC,US
TECHNISCHE UNIVERSITÄT CHEMNITZ,DE
KURIMOTO LTD,JP
CHARGEPOINT INC,US
SB LIMOTIVE CO LTD,KR
SB LIMOTIVE GERMANY GMBH,DE
AVOX SYSTEMS INC,US
YABE SCIENCE PROMOTION LLC,JP
MASSACHUSETTS INST TECHNOLOGY,US
LINDE AG,DE
IHI CORP,JP
ATSUMITEC KK,JP
SUBARU CORP,JP
REINZ DICHTUNG GMBH,DE
YESILOVA HOLDING ANONIM SIRKETI,TR
HYUNDAI MOTOR EUROPE TECHNICAL CENTER GMBH,DE
FALCON POWER LLC,US
INST OF BATTERIES LLC,KZ
LITHIUM ENERGY & POWER GMBH & CO KG,DE
PEUGEOT CITROËN AUTOMOBILES SA,FR
HUGHES ELECTRONICS CORP,US
H CEGIELSKI ENERGOCENTRUM SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,PL
IDA TECH LLC,US
HYTRIB CORP GMBH,DE
LIEBHERR-AEROSPACE LINDENBERG GMBH,DE
MICHELIN & CIE,FR
SIEMENS MOBILITY GMBH,DE
HUNAN LINCE ROLLING STOCK EQUIPMENT CO LTD,CN
PRINTER RIBBON INKERS P R I LTD,NZ
EQUOS RES TOKIO TOKYO KK,JP
LEONI BORDNETZ SYS GMBH,DE
PINNEY JAMES D.,US
TEVA MOTORS LTD,GB
ASEMBLON INC,US
VECTRIX CORP,US
CONSTRUCCIONES Y AUX DE FERROCARRILES S A,ES
HONEYWELL INT INC,US
VOITH TURBO KG,DE
TOKAI CARBON KK,JP
RENEWABLE HOLDINGS LTD,GB
RHEINMETALL LANDSYSTEME GMBH,DE
TANAKA PRECIOUS METAL IND,JP
ABB PATENT GMBH,DE
HIDEAKI YAMADA,JP
ABB OY,FI
HARRINGTON MICHAEL D,US
HYDROGENICS CORP,CA
AKADEMIA GÓRNICZO-HUTNICZA IM STANISŁAWA STASZICA W KRAKOWIE,PL
KONICA MINOLTA HOLDINGS INC,JP
LYSANDA LTD,GB
KAWASAKI HEAVY IND LTD,JP
EMITEC EMISSIONSTECHNOLOGIE,DE
ACAL ENERGY LTD,GB
COMMW OF AUSTRALIA,AU
DALIAN INST CHEM & PHYSICS CAS,CN
DUKOSI LTD,GB
NOK CORP,JP
PROTON MOTOR FUEL CELL GMBH,DE
TRANS GAS SOLUTION CO LTD,KR
VITESCO TECH GMBH,DE
FISHER CONTROLS INT,US
FEV EUROPE GMBH,DE
MANNESMANN AG,DE
MOTION CHARGE INC,US
BORGWARNER INC,US
KOCUM FRANCIS A.,US
MARINE INSTR S A,ES
PUSAN NATIONAL UNIV INDUSTRYUNIV COOPERATION FOUNDATION,KR
STC UNM,US
CA MINISTER NAT DEFENCE,CA
SCHUMANN DAVID R.,US
HALTINER KARL J.,US
TEVVA MOTORS LTD,GB
VIONX ENERGY CORP,US
HYMOVE B V,NL
TOYODA AUTOMATIC LOOM WORKS,JP
NUCELLSYS GMBH,DE
AIRBUS OPERATIONS LTD,GB
NIKOLA CORP,US
NEL HYDROGEN AS,DK
HYUNDAI AUTRON CO,KR
KANGNAM UNIVERSITY INDUSTRY ACADEMIA COOPERATION FOUNDATION,KR
KOREA AEROSPACE RES INST,KR
LAPIS SEMICONDUCTOR CO LTD,JP
RICARDO UK LTD,GB
ALTERGY SYSTEMS,US
BLUE WORLD TECH HOLDING APS,DK
AXIFLUX HOLDINGS PTY LTD,AU
BYD CO LTD,CN
ROLLS ROYCE PLC,GB
CELLCENTRIC GMBH & CO KG,DE
BAJAJ AUTO LTD,IN
FORD-WERKE GMBH,DE
MI JACK CANADA INC,US
XCELLSIS GMBH,DE
SCANIA CV ABP,SE
UNIV OF ONTARIO INST OF TECH,CA
O'HARA JEANETTE E,US
MAGNA STEYR FAHRZEUGTECHNIK AG & CO KG,AT
VOLVO TRUCK CORP,SE
CELLEX POWER PRODUCTS INC,US
ION AMERICA CORP,US
MURATA MANUFACTURING CO,JP
DCNS,FR
ROSENBAUER INT AG,AT
UNIV TOKYO,JP
EXERGY POWER SYSTEMS INC,JP
BERU AG,DE
DOOSAN MOBILITY INNOVATION INC,KR
MICROTURBO,FR
3M INNOVATIVE PROPERTIES CO,US
SCAMBIA IND DEV AG,LI
NAT UNIV CHIN YI TECHNOLOGY,TW
BEHR GMBH & CO,DE
FACHHOCHSCHULE KIEL,DE
TOYOTA BOSHOKU KK,JP
PROTOTECH AS,NO
ATECS MANNESMANN AG,DE
TINKERBELL APS,DK
TEXACO OVONIC HYDROGEN SYSTEMS,US
KELLER JESSE P.,US
RAILWAY TECHNICAL RES INST,JP
ISHIKAWAJIMA HARIMA HEAVY IND,JP
PLUG POWER INC,US
KOREAN REGISTER OF SHIPPING CORP,KR
VOLVO GOETEBORG AB,SE
US NAVY,US
SWISSMOVE AG,CH
SWISSMOVE C/O ANWALTS UND WIRTSCH KMUFORUM GMBH,CH
DANA CANADA CORP,CA
SAFRAN,FR
SAFRAN ELECTRICAL & POWER,FR
VOLVO CONSTR EQUIP AB,SE
YUHAN PREC CO LTD,KR
CASSIDIAN SAS,FR
FREUDENBERG CARL KG,DE
NEUTRON HOLDINGS INC,US
JFE STEEL CORP,JP
HALLA CLIMATE CONTROL CORP,KR
GEELY HOLDING GROUP CO LTD,CN
ZHEJIANG GEELY AUTOMOBILE RES INST CO LTD,CN
ADAPTIVE MATERIALS INC,US
STAXERA GMBH,DE
MAG AEROSPACE IND INC,US
ASAHI CHEMICAL IND,JP
THE NOGUCHI INSTITUTE,JP
CHRYSLER GROUP LLC,US
SUMITOMO CHEMICAL CO,JP
UNIV KING ABDULLAH SCI & TECH,SA
GM GLOBAL TECH OPERATIONS LLC (N D GES D STAATES DELAWARE),US
DANA CORP,US
AEROVIRONMENT INC A CALIFORNIA,US
CORNING INC,US
TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,FI
TOSHIBA KK,JP
TANTALUM INNOVATIONS LTD,GB
MIL3 INC,US
KERSTNER GMBH,DE
SUFUCELL AB,SE
TOYOTA BOSHOKU CORP,JP
MARTINREA INTERNAT INC,CA
SIEMENS TRANSPORTATION SYSTEMS,FR
MULAG FAHRZEUGWERK HEINZ WÖSSNER GMBH & CO KG,DE
HYUNDAI AMERICA TECHNICAL CT INC,US
UCHICAGO ARGONNE LLC,US
FARADAY MOTOR CORP,TW
TREPEL AIRPORT EQUIPMENT GMBH,DE
CALSONIC KANSEI CORP,JP
ARVIN TECHNOLOGIES INC,US
POWER ESTIMATE COMPANY,US
SUPERSONIC TUBEVEHICLE LLC,US
RAYMOND CORP,US
KWATERCRAFT,KR
SELSKOKHOZ I ZAOCHNOGO OBRAZOV,SU
LOCKHEED MARTIN TACTICAL DEFEN,US
REALM IND,US
CLARK THOMAS M.,US
BREAULT RICHARD D.,US
VAN DINE LESLIE L.,US
STEINBUGLER MARGARET M.,US
BLUDNICKI EDWARD J.,US
OVSHINSKY STANFORD R.,US
ELECTRIC BOAT CORP,US
LARGO CLEAN ENERGY CORP,US
BLUE WHEEL TECHNOLOGIES INC,US
NINGBO GEELY AUTOMOBILE RES & DEVELOPMENT CO LTD,CN
KEIHIN CORP,JP
JOHNSON MATTHEY PLC,GB
CONVERTEAM TECHNOLOGY LTD,GB
LILLIPUTIAN SYSTEMS INC,US
NISSAN TECHNICAL CT N A INC,US
ALAKAI TECH CORPORATION,US
GEN HYDROGEN CORP,US
BELL HELICOPTER TEXTRON INC,US
OSHKOSH TRUCK CORP,US
GM GLOBAL TECHNOOGY OPERATIONS LLC,US
CONTINENTAL TEVES AG & CO OHG,DE
EPIROC ROCK DRILLS AB,SE
TESCOM CORP,US
STACK HYDROGEN SOLUTIONS GMBH,DE
TOYOTA MOTOR ENG & MFG NORTH AMERICA INC,US
TEXTRON INNOVATIONS INC,US
SHANGHAI COVAPOR ENERGY TECH CO LTD,CN
CATERPILLAR INC,US
TECH UNI MUENCHEN TUM,DE
BASF CHINA CO LTD,CN
QUANTUM TECHNOLOGIES INC,US
EBERSPAECHER CLIMATE CONTROL SYS GMBH & CO KG,DE
FUELCELL POWER INC,KR
C R D CT RICERCHE DUCATI TRENTO S R L,IT
THALES SA,FR
DUNN JAMES P.,US
KOREA INST SCI & TECH,KR
SUNG JIN GEOTEC CO LTD,KR
DONGHWA ENTEC CO LTD,KR
JNK HEATERS CO LTD,KR
HY LOK CORP,KR
DEUTSCHES ZENTRUM FÜR LUFT- UND RAUMFAHRT E V,DE
SOLOMON TECHNOLOGIES INC,US
SAGINOMIYA SEISAKUSHO INC,JP
EPOWER ENGINE SYSTEMS L L C,US
L LIVERMORE NAT SECURITY LLC,US
GEO-LINE CO LTD,KR
PLASTIC OMNIUM ADVANCED INNOVATION & RES,BE
A123 SYSTEMS INC,US
LI TEC BATTERY GMBH,DE
CALIFORNIA INST OF TECHN,US
CATALER CORP,JP
HYLIION INC,US
SUZIKI MOTOR CORP,JP
MOLEX LLC,US
YURA CORP CO LTD,KR
BNSF RAILWAY CO,US
HITACHI AUTOMOTIVE SYSTEMS LTD,JP
CLEAN EMISSIONS TECHNOLOGIES INC,US
TEREX DEMAG GMBH & CO KG,DE
KOREA INST OCEAN SCI & TECH,KR
ALFAISAL UNIV,SA
DIGITALZONE CO LTD,KR
ENERGYYIELD LLC,US
TELEDYNE ENERGY SYSTEMS INC,US
PAXITECH,FR
DAEWOO SHIPBUILDING AND MARINE ENG CO LTD,KR
ROLLS ROYCE DEUTSCHLAND LTD & CO KG,DE
LION ANALYTICS PTY LTD,AU
ASTRIUM SAS,FR
EADS EUROP AERONAUTIC DEFENCE,FR
MELKAU RALPH,DE
SMALING RUDOLF M.,US
TYLER KURT S.,US
BAUER SHAWN D.,US
DEERE & CO,US
CLUB CAR INC,US
BAUHAUS LUFTFAHRT E V,DE
HV SYSTEMS LTD,GB
SAFRAN AEROTECHNICS,FR
PANASONIC SEMICONDUCTOR SOLUTIONS CO LTD,JP
RICARDO CONSULTING ENG,GB
SIELAFF GMBH & CO KG AUTOMATEN,DE
TOPSOE HALDOR AS,DK
FUELCELL ENERGY INC,US
UNIV SOUTH AUSTRALIA,AU
ROLLS ROYCE CORP,US
ALLIANT TECHSYSTEMS INC,US
PROTON ENERGY SYS INC,US
SHIMANO KK,JP
UNIV MISSOURI,US
WFK & ASSOCIATES LLC,US
KOREA INST ENERGY RES,KR
EBERSPAECHER CATEM GMBH & CO,DE
FUJITSU LTD,JP
HAMILTON SUNDSTRAND SPACE SYS,US
KABUSHIKIKAISHA EQOUS RESEARCH,JP
CONTINENTAL AUTIMOTIVE GMBH,DE
AIRBUS OPERATIONS SAS,FR
SIEMENS SAS,FR
SINGLE BUOY MOORINGS,CH
N E CHEMCAT CORP,JP
FARNOW TECHNOLOGIES PTY LTD,AU
M-FIELD ENERGY LTD,TW
CHERVINKO JEREMY R.,US
MARIANOWSKI LEONARD G.,US
KESKULA DONALD H.,US
LOGAN VICTOR W.,US
GABLER ING KONTOR LUEBECK,DE
STAEL LAB S R L,IT
ATENA S C A R L,IT
KOREA AUTOMOTIVE TECH INST,KR
SCHOTT AG,DE
NPL ASSOCIATES INC,US
PIRELLI & C SPA,IT
DOOWON CLIMATE CONTROL CO LTD,KR
H3 DYNAMICS HOLDINGS PTE LTD,SG
TOKAI RUBBER IND LTD,JP
DELTA ELECTRONICS INC,TW
C R D CT RICERCHE DUCATI TRENT,IT
CHINA ENERGY INVESTMENT CORP LTD,CN
NAT INST CLEAN & LOW CARBON ENERGY,CN
SOLAR SHIP INC,CA
LIQUID ROBOTICS,US
HIGH GAS MILEAGE LLC,US
TURBOMECA,FR
DE NORA SPA,IT
ALSTOM TRANSP TECH,FR
TOYOOKI KOGYO KK,JP
JTEKT CORP,JP
EBERSPAECHER J GMBH & CO KG,DE
AZURE DYNAMICS INC,CA
MARTINREA INTERNATIONAL INC,CA
EMW ENERGY CO LTD,KR
CONTITECH ANTRIEBSSYSTEME GMBH,DE
AIRON CO LTD,KR
RAILPOWER TECHNOLOGIES CORP,CA
CURRENT DYNAMICS INCORPORATED,JP
ELECTRICAB TAXI COMPANY,US
CHINA STEEL CORP,TW
CLEAN MOBILE PTE LTD,SG
DEUTSCHE AEROSPACE,DE
TUPOLEV AG,RU
LG FUELL CELL SYSTEMS INC,US
GM GLOBAL TECH OPERATIONS LLC (N D GESETZEN DES STAATES DELAWARE),US
WEBASTO AG,DE
CERAMTEC GMBH,DE
TOYOTA AUTO BODY CO LTD,JP
CLINGERMAN BRUCE J,US
NISSHINBO HOLDINGS INC,JP
ELECTRO MOTIVE DIESEL INC,US
DAEWOO SHIPBUILDING AND MARINE ENGINEERING CO LTD,KR
U S NANOCORP INC,US
TEIJIN DUPONT FILMS JAPAN LTD,JP
KANGNAM UNIV INDUSTRY-ACADEMIA COOP FOUND,KR
CERAMIC FUEL CELLS LTD,AU
WISCONSIN ALUMNI RES FOUND,US
GL GLOBAL TECHNOLOGY OPERATIONS LLC,US
AEROJET ROCKETDYNE INC,US
MARINE TECH LLC,US
DOW GLOBAL TECHNOLOGIES LLC,US
POWERDISC DEV CORP LTD,CA
ILJIN COMPOSITE,KR
E TRACTION EUROPE BV,NL
DASSAULT AVIAT,FR
HSU UZU KUEI,TW
BOSCH REXROTH CORP,US
LIEBHERR COMPONENTS BIBERACH,DE
SHELL HYDROGEN LLC,US
INERGY AUTOMOTIVE SYSTEMS RES,BE
INFINTIUM FUEL CELL SYSTEMS SHANGHAI CO LTD,CN
NUVERA FUEL CELLS INC,US
TIME POWER CO,US
ASIA PACIFIC FUEL CELL TECH,TW
UNIV INJE IND ACAD COOPERATION,KR
TAMROCK OY,FI
DEUTCHES ZENTRUM FUER LUFT UND,DE
NIPPON STEEL CORP,JP
SIEMENS TRANSP SYSTEMS SAS,FR
STX FRANCE SA,FR
DEU SHIPBILDING END MARIN INDZHINIRING KO LTD,KR
FORD GLOBAL TECH DEARBORN,US
BRUNSWICK CORP,US
BELENOS CLEAN POWER HOLDING AG,CH
UNIV AUBURN,US
UNIV SHANGHAI JIAOTONG,CN
SIEMENS HEALTHCARE DIAGNOSTICS INC,US
IUCF HYU,KR
MAGNA STEYR ENG AG & CO KG,AT
VOLVO TECH CORPORATION,SE
ROMEO SYSTEMS INC,US
TOSHIBA KAWASAKI KK,JP
EVANS COOLING SYSTEMS INC,US
GRZ TECH SA,CH
YAMAHA MARINE KK,JP
CUMMINS IP INC,US
HIGER BUS CO LTD,CN
UNIV MALAYSIA PAHANG,MY
RINSPEED AG,CH
MAZDA MOTOR,JP
TOYOTA JIDOSHOKKI KARIYA KK,JP
MAN NUTZFAHRZEUGE AG,DE
SEARETE LLC,US
HORIBA LTD,JP
ATKEY WARREN A.,US
BERNIER ALAN T.,US
BOWMAN MICHAEL D.,US
CAMPBELL THOMAS A.,US
CRUSE JONATHAN M.,US
FITERMAN CHARLES J.,US
MEIS CHARLES S.,US
UNIV CALIFORNIA,US
TORAY BATTERY SEPARATOR FILM,JP
STAX ENG INC,US
DE&C INC,KR
HAUER KARL HEINZ,DE
HANWHA TECHWIN CO LTD,KR
MONTECH AG,CH
REHAU AG & CO,DE
TUPOLEVA A N ANTK,RU
ADVANCED HYDROGEN POWER SYSTEM,US
RAILWAY TECHNICAL RES INST KOK,JP
KITTELL ROBERT P.,US
VALEO SYS CONTROLE MOTEUR SAS,FR
ZODIAC SEATS FRANCE,FR
UNIV TIANJIN,CN
GOOGLE INC,US
FOTEC FORSCHUNGS UND TECHNOLOGIETRANSFER GMBH,AT
LIN YU SHUN,TW
TESLA MOTORS INC,US
HUMIREL INC,US
MICHELSON ROBERT C.,US
SPAWNT PRIVATE SARL,LU
OMB SALERI S P A,IT
LEGACY AUTOMATION POWER & DESI,US
THE UNIV OF NOTRE DAME,US
NOVARES FRANCE,FR
SOKEN INC,JP
DAIMIER AG,DE
ACCENTUS PLC,GB
ALAKAI TECH CORP,US
DANA HEAVY VEHICLE SYS GROUP,US
INST FRANCAIS DES SCIENCES ET TECHNOLOGIES DES TRANSPORTS DE L AMENAGEMENT ET DES RESEAUX IFSTTAR,FR
UNIV OF THE WESTERN CAPE,ZA
KK SAGINOMIYA SEISAKUSHO,JP
MANN+HUMMEL GMBH,DE
AGATOS GREEN POWER SRL,IT
CUMMINS INC,US
ZAKLADY MECHANICZNE WIROMET S,PL
TYCO ELECTRONICS AMP ITALIA S,IT
TYCO ELECTRONICS AMP GMBH,DE
INTELLIGENT ENERGY INC,US
HELIOCENTRIS ENERGIESYSTEME,DE
VALEO THERMIQUE MOTEUR SA,US
JENABATTERIES GMBH,DE
ROSSIJSKAJA FEDERATSIJA OT IM KOTOROJ VYSTUPAET MIN PROMY I TORGOVLI RF MINPROMTORG ROSSII,RU
MAJOR GREGORY A.,US
TACIT INTELLIGENCE LLC,US
